          960   0.233540E-03   0.306757E-03   0.335905E-03   0.537929E-03   0.131202E-02   0.172335E-02   0.220630E-02   0.306411E-02
          965   0.241547E-03   0.317274E-03   0.342441E-03   0.546424E-03   0.128322E-02   0.168551E-02   0.220746E-02   0.305988E-02
          970   0.238948E-03   0.313859E-03   0.347184E-03   0.554305E-03   0.133649E-02   0.175549E-02   0.218570E-02   0.306604E-02
          975   0.230138E-03   0.302288E-03   0.346562E-03   0.559102E-03   0.138675E-02   0.182150E-02   0.213551E-02   0.307201E-02
          980   0.221101E-03   0.290417E-03   0.344524E-03   0.561159E-03   0.141908E-02   0.186397E-02   0.213497E-02   0.307182E-02
          985   0.223769E-03   0.293922E-03   0.343384E-03   0.561576E-03   0.142092E-02   0.186639E-02   0.222195E-02   0.308070E-02
          990   0.238828E-03   0.313702E-03   0.342394E-03   0.562100E-03   0.140640E-02   0.184732E-02   0.226156E-02   0.311913E-02
          995   0.256965E-03   0.337525E-03   0.341056E-03   0.564231E-03   0.154212E-02   0.202559E-02   0.237582E-02   0.315916E-02
         1000   0.270566E-03   0.355390E-03   0.339928E-03   0.568094E-03   0.175416E-02   0.230410E-02   0.251521E-02   0.317193E-02
         1005   0.278130E-03   0.365326E-03   0.341035E-03   0.574723E-03   0.206026E-02   0.270616E-02   0.274974E-02   0.317448E-02
         1010   0.279818E-03   0.367542E-03   0.343257E-03   0.584329E-03   0.230022E-02   0.302136E-02   0.281710E-02   0.318069E-02
         1015   0.277404E-03   0.364372E-03   0.340022E-03   0.595787E-03   0.239015E-02   0.313948E-02   0.267894E-02   0.319096E-02
         1020   0.272474E-03   0.357896E-03   0.332044E-03   0.608415E-03   0.229864E-02   0.301927E-02   0.239683E-02   0.321077E-02
         1025   0.272106E-03   0.357413E-03   0.323394E-03   0.621464E-03   0.205496E-02   0.269921E-02   0.211005E-02   0.323623E-02
         1030   0.279952E-03   0.367719E-03   0.318808E-03   0.633186E-03   0.173115E-02   0.227387E-02   0.206868E-02   0.326193E-02
         1035   0.295668E-03   0.388361E-03   0.320610E-03   0.641034E-03   0.145981E-02   0.191747E-02   0.196688E-02   0.328927E-02
         1040   0.314274E-03   0.412801E-03   0.326478E-03   0.643804E-03   0.127028E-02   0.166852E-02   0.187701E-02   0.330333E-02
